Q29,Q1,Q15,Q17,Q17_1,Q21,Q19,Q26,Q27,Q28,Q18,Q22,Q23,Q24,Q26_1,Q27_1
JS,Three Rivers Park District,Nokomis-Minnesota River Regional Trail,5,June,20,2018,12:00-2:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,North Mississippi Regional Park,2,June,16,2018,6:00-8:00 PM,Yes,NA,6,2,0,0,0,0
JS,Three Rivers Park District,Twin Lakes Regional Trail,17,June,16,2018,4:00-6:00 PM,Yes,NA,0,7,0,0,0,0
JS,Three Rivers Park District,Coon Rapids Dam Regional Park,6,June,26,2018,2:00-4:00 PM,Yes,NA,2,3,0,0,0,0
JS,Three Rivers Park District,Shingle Creek Regional Trail,47,June,26,2018,12:00-2:00 PM,Yes,NA,4,1,0,0,0,0
JS,Three Rivers Park District,Kingswood Special Recreation Feature,1,June,30,2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Dakota Rail Regional Trail,1,July,1,2018,4:00-6:00 PM,No,6/3/18 4-6 PM,54,16,0,0,0,0
JS,Three Rivers Park District,Crow-Hassan Park Reserve,2,June,30,2018,8:00-10:00 AM,Yes,NA,0,0,27,0,0,0
JS,Three Rivers Park District,Lake Minnetonka LRT Regional Trail,20,June,18,2018,12:00-2:00 PM,Yes,NA,1,7,0,0,0,0
JS,Three Rivers Park District,Gale Woods Special Recreation Feature,2,June,27,2018,10:00-12:00 PM,Yes,NA,1,1,0,0,0,0
JS,Three Rivers Park District,Kingswood Special Recreation Feature,1,June,27,2018,12:00-2:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,North Cedar Lake Regional Trail,20,June,28,2018,12:00-2:00 PM,Yes,NA,5,3,0,0,0,0
JS,Three Rivers Park District,Cleary Lake Regional Park (Scott County),1,June,21,2018,8:00-10:00 AM,Yes,NA,2,1,8,8,8,8
JS,Three Rivers Park District,Murphy-Hanrehan Park Reserve (Scott County),1,June,21,2018,10:00-12:00 PM,Yes,NA,0,2,12,2,2,2
JS,Three Rivers Park District,Minnesota River Bluffs Regional Trail,7,June,29,2018,8:00-10:00 AM,Yes,NA,4,0,0,0,0,0
JS,Three Rivers Park District,Bryant Lake Regional Park,1,June,29,2018,10:00-12:00 PM,Yes,NA,1,3,69,2,0,0
JS,Three Rivers Park District,Carver Park Reserve,1,June,18,2018,10:00-12:00 PM,Yes,NA,0,0,1,0,0,0
JS,Three Rivers Park District,Noerenberg Gardens Special Recreation Feature,1,June,25,2018,8:00-10:00 AM,Yes,NA,0,10,9,0,0,0
JS,Three Rivers Park District,Coon Rapids Dam Regional Park,5,June,21,2018,8:00-10:00 AM,Yes,NA,3,2,0,0,0,0
JS,Three Rivers Park District,Luce Line Regional Trail,11,June,17,2018,4:00-6:00 PM,Yes,NA,8,2,0,0,0,0
JS,Three Rivers Park District,Eagle Lake Regional Park,2,June,18,2018,4:00-6:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Eagle Lake Regional Park,3,June,18,2018,2:00-4:00 PM,Yes,NA,1,6,5,0,0,0
JS,Three Rivers Park District,Medicine Lake Regional Trail,54,June,21,2018,12:00-2:00 PM,Yes,NA,2,7,0,0,0,0
JS,Three Rivers Park District,Fish Lake Regional Park,3,June,21,2018,10:00-12:00 PM,Yes,NA,7,5,0,0,0,0
JS,Three Rivers Park District,Nine Mile Creek Regional Trail,1,June,23,2018,12:00-2:00 PM,Yes,NA,4,1,0,0,0,0
JS,Three Rivers Park District,Gale Woods Special Recreation Feature,2,June,28,2018,6:00-8:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Kingswood Special Recreation Feature,1,June,28,2018,4:00-6:00 PM,Yes,NA,0,0,1,0,0,0
JS,Three Rivers Park District,Baker Park Reserve,4,June,19,2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka Regional Park,1,June,10,2018,2:00-4:00 PM,Yes,NA,0,0,46,0,0,0
JS,Three Rivers Park District,Gale Woods Special Recreation Feature,2,June,30,2018,12:00-2:00 PM,Yes,NA,7,0,0,0,0,0
JS,Three Rivers Park District,Minnesota River Bluffs Regional Trail,12,June,27,2018,12:00-2:00 PM,Yes,NA,1,3,0,0,0,0
JS,Three Rivers Park District,Gale Woods Special Recreation Feature,1,July,4,2018,2:00-4:00 PM,Yes,NA,0,0,6,0,0,0
JS,Three Rivers Park District,Lake Minnetonka Regional Park,5,July,4,2018,12:00-2:00 PM,Yes,NA,6,4,0,0,0,0
JS,Three Rivers Park District,Lake Independence Regional Trail,1,July,4,2018,8:00-10:00 AM,Yes,NA,3,5,0,0,0,0
JS,Three Rivers Park District,Dakota Rail Regional Trail,22,June,10,2018,4:00-6:00 PM,Yes,NA,30,10,0,0,0,0
JS,Three Rivers Park District,Silverwood Special Recreation Feature,3,July,11,2018,10:00-12:00 PM,Yes,NA,4,10,0,0,0,0
JS,Three Rivers Park District,North Mississippi Regional Park,1,July,10,2018,6:00-8:00 PM,Yes,NA,22,20,15,0,0,0
JS,Three Rivers Park District,Northeast Diagonal Regional Trail,1,July,11,2018,8:00-10:00 AM,Yes,NA,6,3,0,0,0,0
JS,Three Rivers Park District,Twin Lakes Regional Trail,11,July,10,2018,4:00-6:00 PM,Yes,NA,4,38,0,0,0,0
JS,Three Rivers Park District,Baker Park Reserve,6,July,4,2018,10:00-12:00 PM,Yes,NA,3,4,4,0,0,0
JS,Three Rivers Park District,North Mississippi Regional Park,2,July,9,2018,6:00-8:00 PM,Yes,NA,9,0,0,0,0,0
JS,Three Rivers Park District,Twin Lakes Regional Trail,9,July,9,2018,4:00-6:00 PM,Yes,NA,0,7,0,0,0,0
JS,Three Rivers Park District,Northeast Diagonal Regional Trail,2,July,8,2018,6:00-8:00 PM,Yes,NA,6,2,0,0,0,0
JS,Three Rivers Park District,Silverwood Special Recreation Feature,2,July,8,2018,4:00-6:00 PM,Yes,NA,6,15,0,0,0,0
JS,Three Rivers Park District,Luce Line Regional Trail,27,June,28,2018,12:00-2:00 PM,Yes,NA,0,4,0,0,0,0
JS,Three Rivers Park District,Crystal Lake Regional Trail,4,July,27,2018,4:00-6:00 PM,Yes,NA,5,10,0,0,0,0
JS,Three Rivers Park District,Nokomis-Minnesota River Regional Trail,14,June,24,2018,10:00-12:00 PM,Yes,NA,58,6,0,0,0,0
JS,Three Rivers Park District,Clifton French Regional Park,1,June,25,2018,12:00-2:00 PM,Yes,NA,4,2,78,0,0,0
JS,Three Rivers Park District,North Cedar Lake Regional Trail,2,June,22,2018,12:00-2:00 PM,Yes,NA,0,1,0,0,0,0
JS,Three Rivers Park District,Cedar Lake LRT Regional Trail,4,June,28,2018,4:00-6:00 PM,Yes,NA,28,7,0,0,0,0
JS,Three Rivers Park District,Bassett Creek Regional Trail,1,June,18,2018,4:00-6:00 PM,Yes,NA,11,23,0,0,0,0
JS,Three Rivers Park District,Cedar Lake LRT Regional Trail,6,June,22,2018,10:00-12:00 PM,Yes,NA,32,3,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka LRT Regional Trail,6,June,23,2018,12:00-2:00 PM,Yes,NA,37,9,0,0,0,0
JS,Three Rivers Park District,Bryant Lake Regional Park,1,June,25,2018,12:00-2:00 PM,Yes,NA,0,3,83,0,0,0
JS,Three Rivers Park District,Cedar Lake LRT Regional Trail,3,June,25,2018,2:00-4:00 PM,Yes,NA,96,8,0,0,0,0
JS,Three Rivers Park District,Medicine Lake Regional Trail,2,July,2,2018,8:00-10:00 AM,Yes,NA,7,6,0,0,0,0
JS,Three Rivers Park District,Minnesota River Bluffs Regional Trail,7,July,4,2018,2:00-4:00 PM,Yes,NA,3,0,0,0,0,0
JS,Three Rivers Park District,Shingle Creek Regional Trail,13,July,5,2018,8:00-10:00 AM,Yes,NA,3,10,0,0,0,0
JS,Three Rivers Park District,Carver Park Reserve,1,June,6,2018,2:00-4:00 PM,Yes,NA,52,0,10,0,0,0
JS,Three Rivers Park District,Bryant Lake Regional Park,1,July,4,2018,12:00-2:00 PM,Yes,NA,0,2,137,0,0,0
JS,Three Rivers Park District,Fish Lake Regional Park,1,July,2,2018,10:00-12:00 PM,Yes,NA,1,0,81,0,0,0
JS,Three Rivers Park District,Bassett Creek Regional Trail,1,June,30,2018,6:00-8:00 PM,Yes,NA,8,0,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka LRT Regional Trail,20,June,28,2018,4:00-6:00 PM,Yes,NA,10,1,0,0,0,0
JS,Three Rivers Park District,Eagle Lake Regional Park,3,June,30,2018,4:00-6:00 PM,Yes,NA,0,0,7,0,0,0
JS,Three Rivers Park District,North Cedar Lake Regional Trail,1,June,25,2018,4:00-6:00 PM,Yes,NA,120,9,0,0,0,0
JS,Three Rivers Park District,Coon Rapids Dam Regional Park,2,July,5,2018,10:00-12:00 PM,Yes,NA,56,8,40,0,0,0
JS,Three Rivers Park District,Eagle Lake Regional Park,1,July,8,2018,12:00-2:00 PM,Yes,NA,1,6,0,0,0,0
JS,Three Rivers Park District,Lake Rebecca Park Reserve,9,June,23,2018,12:00-2:00 PM,Yes,NA,0,0,8,0,0,0
JS,Three Rivers Park District,Fish Lake Regional Park,1,July,8,2018,10:00-12:00 PM,Yes,NA,1,2,77,0,0,0
JS,Three Rivers Park District,Fish Lake Regional Park,1,July,7,2018,2:00-4:00 PM,Yes,NA,5,0,118,0,0,0
JS,Three Rivers Park District,Lake Independence Regional Trail,7,July,5,2018,4:00-6:00 PM,Yes,NA,4,3,0,0,0,0
JS,Three Rivers Park District,Baker Park Reserve,1,July,5,2018,6:00-8:00 PM,Yes,NA,2,2,41,0,0,0
JS,Three Rivers Park District,Lake Rebecca Park Reserve,1,June,30,2018,10:00-12:00 PM,Yes,NA,1,0,75,0,0,0
JS,Three Rivers Park District,Elm Creek Park Reserve,27,June,26,2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Lake Rebecca Park Reserve,9,June,28,2018,6:00-8:00 PM,Yes,NA,0,0,2,0,0,0
JS,Three Rivers Park District,Rush Creek Regional Trail,2,June,28,2018,12:00-2:00 PM,Yes,NA,3,0,0,0,0,0
JS,Three Rivers Park District,Carver Park Reserve,8,June,24,2018,12:00-2:00 PM,Yes,NA,0,0,3,0,0,0
JS,Three Rivers Park District,Murphy-Hanrehan Park Reserve (Scott County),1,July,3,2018,4:00-6:00 PM,Yes,NA,10,2,7,0,0,0
JS,Three Rivers Park District,Murphy-Hanrehan Park Reserve (Scott County),1,July,4,2018,2:00-4:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Carver Park Reserve,1,June,28,2018,2:00-4:00 PM,Yes,NA,0,0,5,0,0,0
JS,Three Rivers Park District,Noerenberg Gardens Special Recreation Feature,1,July,2,2018,4:00-6:00 PM,Yes,NA,0,0,13,0,0,0
JS,Three Rivers Park District,Gale Woods Special Recreation Feature,1,July,7,2018,6:00-8:00 PM,Yes,NA,0,0,5,0,0,0
JS,Three Rivers Park District,Kingswood Special Recreation Feature,1,July,7,2018,4:00-6:00 PM,Yes,NA,0,3,3,0,0,0
JS,Three Rivers Park District,Baker Park Reserve,1,July,8,2018,4:00-6:00 PM,Yes,NA,0,0,156,0,0,0
JS,Three Rivers Park District,Lake Independence Regional Trail,6,July,8,2018,2:00-4:00 PM,Yes,NA,4,0,0,0,0,0
JS,Three Rivers Park District,Crow-Hassan Park Reserve,1,June,23,2018,2:00-4:00 PM,Yes,NA,0,0,3,0,0,0
JS,Three Rivers Park District,Dakota Rail Regional Trail,22,June,19,2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka Regional Park,4,June,19,2018,8:00-10:00 AM,No,5/29/18 8-10am,0,0,0,0,0,0
JS,Three Rivers Park District,Carver Park Reserve,7,June,13,2018,4:00-6:00 PM,Yes,NA,17,1,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka Regional Park,6,June,13,2018,6:00-8:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Murphy-Hanrehan Park Reserve (Scott County),5,June,29,2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Bryant Lake Regional Park,4,June,27,2018,10:00-12:00 PM,Yes,NA,0,0,14,0,0,0
JS,Three Rivers Park District,Nine Mile Creek Regional Trail,1,June,30,2018,10:00-12:00 PM,Yes,NA,1,8,0,0,0,0
JS,Three Rivers Park District,Hyland Lake Park Reserve,1,June,30,2018,12:00-2:00 PM,Yes,NA,5,0,49,0,0,0
JS,Three Rivers Park District,Nine Mile Creek Regional Trail,10,July,2,2018,4:00-6:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Hyland Lake Park Reserve,1,July,2,2018,6:00-8:00 PM,Yes,NA,0,0,48,0,0,0
JS,Three Rivers Park District,Hyland Lake Park Reserve,6,July,7,2018,10:00-12:00 PM,Yes,NA,3,2,0,0,0,0
JS,Three Rivers Park District,Bryant Lake Regional Park,1,July,7,2018,2:00-4:00 PM,Yes,NA,0,0,91,0,0,0
JS,Three Rivers Park District,Nine Mile Creek Regional Trail,30,July,7,2018,12:00-2:00 PM,Yes,NA,1,2,0,0,0,0
JS,Three Rivers Park District,Rush Creek Regional Trail,46,July,21,2018,2:00-4:00 PM,Yes,NA,10,3,0,0,0,0
JS,Three Rivers Park District,Twin Lakes Regional Trail,11,July,21,2018,12:00-2:00 PM,Yes,NA,1,36,0,0,0,0
JS,Three Rivers Park District,North Mississippi Regional Park,1,July,21,2018,10:00-12:00 PM,Yes,NA,47,1,5,0,0,0
JS,Three Rivers Park District,Murphy-Hanrehan Park Reserve (Scott County),1,July,7,2018,10:00-12:00 PM,Yes,NA,23,0,9,0,0,0
JS,Three Rivers Park District,Bryant Lake Regional Park,4,July,15,2018,12:00-2:00 PM,Yes,NA,1,5,12,0,0,0
JS,Three Rivers Park District,Minnesota River Bluffs Regional Trail,3,July,15,2018,2:00-4:00 PM,Yes,NA,2,0,0,0,0,0
JS,Three Rivers Park District,Medicine Lake Regional Trail,10,July,11,2018,4:00-6:00 PM,Yes,NA,13,2,0,0,0,0
JS,Three Rivers Park District,Bassett Creek Regional Trail,4,July,15,2018,10:00-12:00 PM,No,7/8/18 10-12pm,3,10,0,0,0,0
JS,Three Rivers Park District,Bassett Creek Regional Trail,1,June,17,2018,2:00-4:00 PM,Yes,NA,1,3,0,0,0,0
JS,Three Rivers Park District,Crow-Hassan Park Reserve,2,July,1,2018,10:00-12:00 PM,Yes,NA,0,0,3,0,0,0
JS,Three Rivers Park District,Coon Rapids Dam Regional Park,2,July,7,2018,2:00-4:00 PM,Yes,NA,107,7,64,0,0,0
JS,Three Rivers Park District,Crystal Lake Regional Trail,19,July,14,2018,10:00-12:00 PM,Yes,NA,2,4,0,0,0,0
JS,Three Rivers Park District,Crystal Lake Regional Trail,1,June,23,2018,8:00-10:00 AM,Yes,NA,2,7,0,0,0,0
JS,Three Rivers Park District,Cleary Lake Regional Park (Scott County),1,June,27,2018,10:00-12:00 PM,Yes,NA,10,13,44,0,0,0
JS,Three Rivers Park District,Coon Rapids Dam Regional Park,6,July,15,2018,12:00-2:00 PM,Yes,NA,24,0,0,0,0,0
JS,Three Rivers Park District,Fish Lake Regional Park,1,July,11,2018,6:00-8:00 PM,Yes,NA,1,2,62,0,0,0
JS,Three Rivers Park District,Lake Rebecca Park Reserve,1,July,1,2018,8:00-10:00 AM,Yes,NA,0,0,6,0,0,0
JS,Three Rivers Park District,Medicine Lake Regional Trail,30,July,8,2018,8:00-10:00 AM,Yes,NA,2,11,0,0,0,0
JS,Three Rivers Park District,North Mississippi Regional Park,2,July,22,2018,12:00-2:00 PM,Yes,NA,24,2,0,0,0,0
JS,Three Rivers Park District,Northeast Diagonal Regional Trail,1,July,15,2018,2:00-4:00 PM,Yes,NA,11,9,0,0,0,0
JS,Three Rivers Park District,Shingle Creek Regional Trail,44,July,7,2018,12:00-2:00 PM,Yes,NA,13,3,0,0,0,0
JS,Three Rivers Park District,Shingle Creek Regional Trail,10,July,15,2018,2:00-4:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Rush Creek Regional Trail,9,June,30,2018,6:00-8:00 PM,Yes,NA,31,0,0,0,0,0
JS,Three Rivers Park District,Rush Creek Regional Trail,41,July,8,2018,12:00-2:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Silverwood Special Recreation Feature,1,July,15,2018,4:00-6:00 PM,Yes,NA,5,3,97,0,0,0
JS,Three Rivers Park District,Twin Lakes Regional Trail,10,July,22,2018,10:00-12:00 PM,Yes,NA,0,6,0,0,0,0
JS,Three Rivers Park District,Bryant Lake Regional Park,3,June,27,2018,4:00-6:00 PM,No,6/13/18 4-6pm,0,7,0,0,0,0
JS,Three Rivers Park District,Bassett Creek Regional Trail,1,July,16,2018,2:00-4:00 PM,Yes,NA,3,0,0,0,0,0
JS,Three Rivers Park District,Baker Park Reserve,1,July,19,2018,2:00-4:00 PM,Yes,NA,14,0,105,0,0,0
JS,Three Rivers Park District,Baker Park Reserve,1,July,15,2018,6:00-8:00 PM,Yes,NA,0,0,27,0,0,0
JS,Three Rivers Park District,Baker Park Reserve,1,July,21,2018,12:00-2:00 PM,Yes,NA,0,0,100,0,0,0
JS,Three Rivers Park District,Cedar Lake LRT Regional Trail,3,July,4,2018,6:00-8:00 PM,Yes,NA,81,8,0,0,0,0
JS,Three Rivers Park District,Crystal Lake Regional Trail,1,July,10,2018,8:00-10:00 AM,Yes,NA,2,3,0,0,0,0
JS,Three Rivers Park District,Crystal Lake Regional Trail,1,July,21,2018,12:00-2:00 PM,Yes,NA,30,33,0,0,0,0
JS,Three Rivers Park District,Eagle Lake Regional Park,2,July,8,2018,8:00-10:00 AM,Yes,NA,8,20,0,0,0,0
JS,Three Rivers Park District,Eagle Lake Regional Park,3,July,1,2018,2:00-4:00 PM,No,6/10/18 2-4 pm,7,0,7,0,0,0
JS,Three Rivers Park District,Elm Creek Park Reserve,9,July,8,2018,2:00-4:00 PM,Yes,NA,1,3,0,0,0,0
JS,Three Rivers Park District,Fish Lake Regional Park,1,July,26,2018,8:00-10:00 AM,Yes,NA,0,1,41,0,0,0
JS,Three Rivers Park District,Fish Lake Regional Park,6,June,29,2018,12:00-2:00 PM,No,6/8/18 12-2pm,0,1,0,0,0,0
JS,Three Rivers Park District,Gale Woods Special Recreation Feature,2,July,22,2018,4:00-6:00 PM,Yes,NA,12,0,0,0,0,0
JS,Three Rivers Park District,Kingswood Special Recreation Feature,1,July,22,2018,6:00-8:00 PM,Yes,NA,0,1,0,0,0,0
JS,Three Rivers Park District,Lake Independence Regional Trail,6,July,14,2018,4:00-6:00 PM,Yes,NA,1,0,0,0,0,0
JS,Three Rivers Park District,Lake Independence Regional Trail,3,July,15,2018,4:00-6:00 PM,Yes,NA,6,0,0,0,0,0
JS,Three Rivers Park District,Lake Independence Regional Trail,6,July,21,2018,2:00-4:00 PM,Yes,NA,2,1,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka Regional Park,1,July,14,2018,4:00-6:00 PM,Yes,NA,0,0,70,0,0,0
JS,Three Rivers Park District,Lake Rebecca Park Reserve,2,June,5,2018,4:00-6:00 PM,Yes,NA,0,0,3,0,0,0
JS,Three Rivers Park District,Luce Line Regional Trail,16,July,16,2018,2:00-4:00 PM,No,6/25/18 2-4 pm,20,8,0,0,0,0
JS,Three Rivers Park District,Luce Line Regional Trail,19,July,16,2018,12:00-2:00 PM,No,6/18/18 12-2pm,15,14,0,0,0,0
JS,Three Rivers Park District,Medicine Lake Regional Trail,51,June,29,2018,10:00-12:00 PM,No,6/8/18 10-12pm,6,4,0,0,0,0
JS,Three Rivers Park District,Medicine Lake Regional Trail,30,June,20,2018,4:00-6:00 PM,Yes,NA,10,1,0,0,0,0
JS,Three Rivers Park District,Medicine Lake Regional Trail,10,July,1,2018,12:00-2:00 PM,No,6/10/18 12-2pm,12,3,0,0,0,0
JS,Three Rivers Park District,Minnesota River Bluffs Regional Trail,2,June,27,2018,6:00-8:00 PM,No,6/13/18 6-8pm,0,0,0,0,0,0
JS,Three Rivers Park District,Noerenberg Gardens Special Recreation Feature,1,July,15,2018,2:00-4:00 PM,Yes,NA,0,47,22,0,0,0
JS,Three Rivers Park District,North Cedar Lake Regional Trail,1,July,11,2018,10:00-12:00 PM,Yes,NA,72,6,0,0,0,0
JS,Three Rivers Park District,North Cedar Lake Regional Trail,1,July,11,2018,12:00-2:00 PM,Yes,NA,34,4,0,0,0,0
JS,Three Rivers Park District,North Cedar Lake Regional Trail,1,July,4,2018,4:00-6:00 PM,Yes,NA,55,13,0,0,0,0
