Q29,Q1,Q15,Q17,Q17_1,Q21,Q19,Q26,Q27,Q28,Q18,Q22,Q23,Q24,Q26_1,Q27_1
JS,Three Rivers Park District,Nokomis-Minnesota River Regional Trail,13,June,21,2018,8:00-10:00 AM,Yes,NA,3,7,0,0,0,0
JS,Three Rivers Park District,Nokomis-Minnesota River Regional Trail,14,July,2,2018,4:00-6:00 PM,Yes,NA,7,9,0,0,0,0
JS,Three Rivers Park District,Nokomis-Minnesota River Regional Trail,5,July,7,2018,2:00-4:00 PM,Yes,NA,4,18,0,0,0,0
JS,Three Rivers Park District,Silverwood Special Recreation Feature,3,July,2,2018,4:00-6:00 PM,Yes,NA,1,10,0,0,0,0
JS,Three Rivers Park District,Fish Lake Regional Park,1,June,20,2018,6:00-8:00 PM,Yes,NA,5,0,43,0,0,0
JS,Three Rivers Park District,Baker Park Reserve,1,July,28,2018,10:00-12:00 PM,Yes,NA,3,0,137,0,0,0
JS,Three Rivers Park District,Baker Park Reserve,11,July,31,2018,6:00-8:00 PM,Yes,NA,7,4,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka LRT Regional Trail,6,June,23,2018,12:00-2:00 PM,No,6/16/18 12-2pm,37,9,0,0,0,0
JS,Three Rivers Park District,Rush Creek Regional Trail,9,June,9,2018,4:00-6:00 PM,No,6/16/18 4-6pm,8,1,0,0,0,0
JS,Three Rivers Park District,Elm Creek Park Reserve,1,June,19,2018,4:00-6:00 PM,No,6/30/18 4-6pm,0,0,53,0,0,0
JS,Three Rivers Park District,Dakota Rail Regional Trail,12,May,27,2018,10:00-12:00 PM,Yes,NA,23,16,0,0,0,0
JS,Three Rivers Park District,Carver Park Reserve,4,May,29,2018,4:00-6:00 PM,No,7/3/18 4-6pm,0,0,2,0,0,0
JS,Three Rivers Park District,Bassett Creek Regional Trail,10,July,25,2018,8:00-10:00 AM,Yes,NA,0,6,0,0,0,0
JS,Three Rivers Park District,Bassett Creek Regional Trail,8,August,4,2018,2:00-4:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Bassett Creek Regional Trail,1,July,23,2018,2:00-4:00 PM,Yes,NA,0,1,0,0,0,0
JS,Three Rivers Park District,Clifton French Regional Park,2,August,5,2018,10:00-12:00 PM,Yes,NA,74,17,0,0,0,0
JS,Three Rivers Park District,Clifton French Regional Park,1,June,17,2018,6:00-8:00 PM,Yes,NA,4,4,185,0,0,0
JS,Three Rivers Park District,Clifton French Regional Park,5,July,25,2018,6:00-8:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Clifton French Regional Park,5,July,28,2018,8:00-10:00 AM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Carver Park Reserve,4,July,22,2018,8:00-10:00 AM,Yes,NA,0,1,8,0,0,14
JS,Three Rivers Park District,Cedar Lake LRT Regional Trail,3,August,2,2018,4:00-6:00 PM,Yes,NA,197,26,0,0,0,0
JS,Three Rivers Park District,Cleary Lake Regional Park (Scott County),4,July,27,2018,8:00-10:00 AM,No,6/29/18 8-10am,2,0,32,0,0,0
JS,Three Rivers Park District,Coon Rapids Dam Regional Park,2,July,25,2018,12:00-2:00 PM,Yes,NA,20,2,25,0,0,0
JS,Three Rivers Park District,Coon Rapids Dam Regional Park,6,July,24,2018,6:00-8:00 PM,Yes,NA,27,5,0,0,0,0
JS,Three Rivers Park District,Coon Rapids Dam Regional Park,2,July,8,2018,2:00-4:00 PM,Yes,NA,111,3,63,0,0,0
JS,Three Rivers Park District,Crow-Hassan Park Reserve,2,July,15,2018,6:00-8:00 PM,Yes,NA,0,0,5,0,0,0
JS,Three Rivers Park District,Crow-Hassan Park Reserve,2,July,27,2018,2:00-4:00 PM,Yes,NA,0,0,3,0,0,0
JS,Three Rivers Park District,Crow-Hassan Park Reserve,2,August,2,2018,10:00-12:00 PM,Yes,NA,0,0,13,0,0,0
JS,Three Rivers Park District,Crow-Hassan Park Reserve,4,July,11,2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Crow-Hassan Park Reserve,3,August,6,2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Dakota Rail Regional Trail,1,August,2,2018,4:00-6:00 PM,Yes,NA,40,9,0,0,0,0
JS,Three Rivers Park District,Eagle Lake Regional Park,3,August,5,2018,12:00-2:00 PM,Yes,NA,6,11,17,0,0,0
JS,Three Rivers Park District,Eagle Lake Regional Park,4,August,4,2018,4:00-6:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Eagle Lake Regional Park,3,July,23,2018,12:00-2:00 PM,Yes,NA,0,3,13,0,0,0
JS,Three Rivers Park District,Eagle Lake Regional Park,3,July,16,2018,12:00-2:00 PM,Yes,NA,0,2,9,0,0,0
JS,Three Rivers Park District,Eagle Lake Regional Park,1,July,25,2018,10:00-12:00 PM,Yes,NA,0,1,0,0,0,0
JS,Three Rivers Park District,Elm Creek Park Reserve,13,July,25,2018,10:00-12:00 PM,Yes,NA,0,0,3,0,0,0
JS,Three Rivers Park District,Gale Woods Special Recreation Feature,1,July,30,2018,4:00-6:00 PM,Yes,NA,0,0,4,0,0,0
JS,Three Rivers Park District,Gale Woods Special Recreation Feature,2,July,27,2018,6:00-8:00 PM,Yes,NA,3,0,0,0,0,0
JS,Three Rivers Park District,Kingswood Special Recreation Feature,1,July,30,2018,2:00-4:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Kingswood Special Recreation Feature,1,July,27,2018,4:00-6:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Kingswood Special Recreation Feature,1,August,4,2018,4:00-6:00 PM,No,7/28/19 4-6PM,0,3,0,0,0,0
JS,Three Rivers Park District,Lake Independence Regional Trail,6,July,28,2018,8:00-10:00 AM,Yes,NA,3,4,0,0,0,0
JS,Three Rivers Park District,Lake Independence Regional Trail,11,July,31,2018,4:00-6:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Lake Rebecca Park Reserve,10,July,11,2018,8:00-10:00 AM,Yes,NA,7,2,0,0,0,0
JS,Three Rivers Park District,Lake Rebecca Park Reserve,1,August,2,2018,12:00-2:00 PM,Yes,NA,0,0,48,0,0,0
JS,Three Rivers Park District,Lake Rebecca Park Reserve,2,August,6,2018,8:00-10:00 AM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Lake Rebecca Park Reserve,1,July,27,2018,12:00-2:00 PM,Yes,NA,0,0,40,0,0,0
JS,Three Rivers Park District,Lake Rebecca Park Reserve,1,July,15,2018,4:00-6:00 PM,Yes,NA,0,0,54,0,0,0
JS,Three Rivers Park District,Lake Rebecca Park Reserve,9,July,23,2018,4:00-6:00 PM,Yes,NA,0,0,6,0,0,0
JS,Three Rivers Park District,Luce Line Regional Trail,23,July,25,2018,4:00-6:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Luce Line Regional Trail,15,July,28,2018,10:00-12:00 PM,Yes,NA,3,0,0,0,0,0
JS,Three Rivers Park District,North Mississippi Regional Park,1,July,24,2018,6:00-8:00 PM,Yes,NA,15,1,8,0,0,0
JS,Three Rivers Park District,Noerenberg Gardens Special Recreation Feature,1,August,4,2018,6:00-8:00 PM,Yes,NA,2,0,5,0,0,0
JS,Three Rivers Park District,Noerenberg Gardens Special Recreation Feature,1,August,1,2018,10:00-12:00 PM,Yes,NA,0,0,10,10,0,0
JS,Three Rivers Park District,Nokomis-Minnesota River Regional Trail,10,July,26,2018,6:00-8:00 PM,Yes,NA,5,12,0,0,0,0
JS,Three Rivers Park District,North Cedar Lake Regional Trail,9,August,2,2018,2:00-4:00 PM,Yes,NA,46,5,0,0,0,0
JS,Three Rivers Park District,Northeast Diagonal Regional Trail,1,July,24,2018,6:00-8:00 PM,Yes,NA,29,12,0,0,0,0
JS,Three Rivers Park District,Northeast Diagonal Regional Trail,1,July,29,2018,2:00-4:00 PM,Yes,NA,3,0,0,0,0,0
JS,Three Rivers Park District,Rush Creek Regional Trail,4,July,25,2018,12:00-2:00 PM,Yes,NA,3,1,0,0,0,0
JS,Three Rivers Park District,Shingle Creek Regional Trail,41,July,25,2018,2:00-4:00 PM,Yes,NA,2,0,0,0,0,0
JS,Three Rivers Park District,Shingle Creek Regional Trail,48,July,24,2018,4:00-6:00 PM,Yes,NA,3,12,0,0,0,0
JS,Three Rivers Park District,Shingle Creek Regional Trail,44,August,5,2018,4:00-6:00 PM,Yes,NA,9,16,0,0,0,0
JS,Three Rivers Park District,Silverwood Special Recreation Feature,2,July,24,2018,4:00-6:00 PM,Yes,NA,4,18,0,0,0,0
JS,Three Rivers Park District,Silverwood Special Recreation Feature,5,July,29,2018,12:00-2:00 PM,Yes,NA,5,7,0,0,0,0
JS,Three Rivers Park District,Twin Lakes Regional Trail,11,July,24,2018,4:00-6:00 PM,Yes,NA,2,36,0,0,0,0
JS,Three Rivers Park District,Carver Park Reserve,1,June,16,2018,2:00-4:00 PM,Yes,NA,0,0,26,0,0,0
JS,Three Rivers Park District,Baker Park Reserve,7,August,10,2018,12:00-2:00 PM,Yes,NA,0,0,2,0,0,0
JS,Three Rivers Park District,Bassett Creek Regional Trail,4,July,15,2018,10:00-12:00 PM,No,7/1/18 10-12pm,3,10,0,0,0,0
JS,Three Rivers Park District,Bryant Lake Regional Park,4,July,22,2018,4:00-6:00 PM,Yes,NA,2,1,15,0,0,0
JS,Three Rivers Park District,Bryant Lake Regional Park,3,July,14,2018,6:00-8:00 PM,Yes,NA,0,1,0,0,0,0
JS,Three Rivers Park District,Clifton French Regional Park,1,August,13,2018,2:00-4:00 PM,Yes,NA,0,0,69,0,0,0
JS,Three Rivers Park District,Clifton French Regional Park,1,August,11,2018,12:00-2:00 PM,Yes,NA,2,1,226,2,0,0
JS,Three Rivers Park District,Cedar Lake LRT Regional Trail,3,June,30,2018,10:00-12:00 PM,Yes,NA,83,17,0,0,0,0
JS,Three Rivers Park District,Cedar Lake LRT Regional Trail,13,August,9,2018,12:00-2:00 PM,Yes,NA,4,1,0,0,0,0
JS,Three Rivers Park District,Cedar Lake LRT Regional Trail,3,August,8,2018,10:00-12:00 PM,Yes,NA,73,13,0,0,0,0
JS,Three Rivers Park District,Cleary Lake Regional Park (Scott County),1,July,21,2018,2:00-4:00 PM,Yes,NA,7,0,56,0,0,0
JS,Three Rivers Park District,Cleary Lake Regional Park (Scott County),4,July,29,2018,10:00-12:00 PM,Yes,NA,0,0,12,0,0,0
JS,Three Rivers Park District,Coon Rapids Dam Regional Park,6,August,4,2018,2:00-4:00 PM,Yes,NA,3,3,6,0,0,0
JS,Three Rivers Park District,Crow-Hassan Park Reserve,2,August,12,2018,8:00-10:00 AM,Yes,NA,0,0,15,0,0,0
JS,Three Rivers Park District,Crystal Lake Regional Trail,19,August,10,2018,8:00-10:00 AM,Yes,NA,0,2,0,0,0,0
JS,Three Rivers Park District,Dakota Rail Regional Trail,10,August,10,2018,2:00-4:00 PM,Yes,NA,2,1,0,0,0,0
JS,Three Rivers Park District,Dakota Rail Regional Trail,1,August,4,2018,6:00-8:00 PM,No,7/14/18 6-8pm,4,0,0,0,0,0
JS,Three Rivers Park District,Dakota Rail Regional Trail,20,June,17,2018,10:00-12:00 PM,No,5/27/18 10-12pm,41,4,0,0,0,0
JS,Three Rivers Park District,Elm Creek Park Reserve,1,August,11,2018,4:00-6:00 PM,No,6/30/18 4-6pm,2,0,244,0,0,0
JS,Three Rivers Park District,Hyland Lake Park Reserve,1,July,15,2018,10:00-12:00 PM,Yes,NA,0,0,76,0,0,0
JS,Three Rivers Park District,Lake Minnetonka LRT Regional Trail,29,August,14,2018,10:00-12:00 PM,No,7/3/18 10-12pm,2,4,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka Regional Park,1,August,14,2018,12:00-2:00 PM,No,6/19/18 12-2pm,0,0,25,0,0,0
JS,Three Rivers Park District,Lake Rebecca Park Reserve,1,August,12,2018,10:00-12:00 PM,Yes,NA,0,0,69,0,0,0
JS,Three Rivers Park District,Luce Line Regional Trail,23,August,5,2018,8:00-10:00 AM,Yes,NA,1,2,0,0,0,0
JS,Three Rivers Park District,Luce Line Regional Trail,16,August,14,2018,4:00-6:00 PM,Yes,NA,16,4,0,0,0,0
JS,Three Rivers Park District,Luce Line Regional Trail,19,August,11,2018,2:00-4:00 PM,Yes,NA,17,15,0,0,0,0
JS,Three Rivers Park District,Medicine Lake Regional Trail,25,July,7,2018,12:00-2:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Minnesota River Bluffs Regional Trail,1,July,15,2018,12:00-2:00 PM,No,7/7/18 12-2pm,20,5,0,0,0,0
JS,Three Rivers Park District,Minnesota River Bluffs Regional Trail,11,July,14,2018,4:00-6:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Minnesota River Bluffs Regional Trail,8,July,16,2018,10:00-12:00 PM,No,6/25/18 10-12pm,1,1,0,0,0,0
JS,Three Rivers Park District,Minnesota River Bluffs Regional Trail,3,July,22,2018,2:00-4:00 PM,Yes,NA,5,0,0,0,0,0
JS,Three Rivers Park District,Murphy-Hanrehan Park Reserve (Scott County),2,July,26,2018,12:00-2:00 PM,Yes,NA,0,0,5,0,0,0
JS,Three Rivers Park District,Murphy-Hanrehan Park Reserve (Scott County),1,July,21,2018,12:00-2:00 PM,Yes,NA,2,0,13,0,0,0
JS,Three Rivers Park District,North Mississippi Regional Park,1,August,12,2018,6:00-8:00 PM,Yes,NA,10,1,1,0,0,0
JS,Three Rivers Park District,Nine Mile Creek Regional Trail,11,July,15,2018,8:00-10:00 AM,Yes,NA,1,0,0,0,0,0
JS,Three Rivers Park District,Noerenberg Gardens Special Recreation Feature,1,August,10,2018,12:00-2:00 PM,Yes,NA,0,0,10,0,0,0
JS,Three Rivers Park District,Nokomis-Minnesota River Regional Trail,11,July,5,2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Nokomis-Minnesota River Regional Trail,5,July,11,2018,2:00-4:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,North Cedar Lake Regional Trail,1,June,30,2018,8:00-10:00 AM,Yes,NA,25,6,0,0,0,0
JS,Three Rivers Park District,North Cedar Lake Regional Trail,1,August,8,2018,12:00-2:00 PM,Yes,NA,35,9,0,0,0,0
JS,Three Rivers Park District,North Cedar Lake Regional Trail,5,August,9,2018,10:00-12:00 PM,Yes,NA,6,7,0,0,0,0
JS,Three Rivers Park District,Northeast Diagonal Regional Trail,2,July,2,2018,2:00-4:00 PM,Yes,NA,5,1,0,0,0,0
JS,Three Rivers Park District,Shingle Creek Regional Trail,48,August,4,2018,12:00-2:00 PM,Yes,NA,0,4,0,0,0,0
JS,Three Rivers Park District,Silverwood Special Recreation Feature,1,August,12,2018,2:00-4:00 PM,No,6/24/18 2-4pm,2,3,107,1,0,0
JS,Three Rivers Park District,Silverwood Special Recreation Feature,1,August,10,2018,6:00-8:00 PM,Yes,NA,3,6,135,1,0,0
JS,Three Rivers Park District,Twin Lakes Regional Trail,11,August,14,2018,4:00-6:00 PM,Yes,NA,0,18,0,0,0,0
JS,Three Rivers Park District,Baker Park Reserve,1,August,13,2018,2:00-4:00 PM,Yes,NA,0,0,25,2,0,0
JS,Three Rivers Park District,Baker Park Reserve,1,August,14,2018,2:00-4:00 PM,Yes,NA,0,0,6,2,0,0
JS,Three Rivers Park District,Dakota Rail Regional Trail,6,August,15,2018,6:00-8:00 PM,Yes,NA,4,4,0,0,0,0
JS,Three Rivers Park District,Gale Woods Special Recreation Feature,1,August,11,2018,6:00-8:00 PM,Yes,NA,0,0,2,0,0,0
JS,Three Rivers Park District,Kingswood Special Recreation Feature,1,August,11,2018,4:00-6:00 PM,Yes,NA,0,2,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka Regional Park,2,August,13,2018,12:00-2:00 PM,Yes,NA,2,1,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka Regional Park,1,August,16,2018,4:00-6:00 PM,Yes,NA,0,0,21,0,0,0
JS,Three Rivers Park District,Lake Independence Regional Trail,3,August,15,2018,12:00-2:00 PM,Yes,NA,0,1,0,0,0,0
JS,Three Rivers Park District,Noerenberg Gardens Special Recreation Feature,1,August,9,2018,6:00-8:00 PM,Yes,NA,0,2,12,0,0,0
JS,Three Rivers Park District,Baker Park Reserve,6,August,4,2018,12:00-2:00 PM,Yes,NA,0,0,4,0,0,0
JS,Three Rivers Park District,Bassett Creek Regional Trail,8,August,1,2018,6:00-8:00 PM,Yes,NA,3,3,0,0,0,0
JS,Three Rivers Park District,Bassett Creek Regional Trail,1,August,12,2018,2:00-4:00 PM,No,8/5/18 2-4pm,5,0,0,0,0,0
JS,Three Rivers Park District,Bryant Lake Regional Park,1,July,8,2018,10:00-12:00 PM,Yes,NA,3,4,31,0,0,0
JS,Three Rivers Park District,Carver Park Reserve,1,July,29,2018,10:00-12:00 PM,Yes,NA,0,0,11,0,0,0
JS,Three Rivers Park District,Carver Park Reserve,2,August,20,2018,2:00-4:00 PM,Yes,NA,0,0,26,0,0,0
JS,Three Rivers Park District,Cedar Lake LRT Regional Trail,9,August,17,2018,2:00-4:00 PM,Yes,NA,5,2,0,0,0,0
JS,Three Rivers Park District,Coon Rapids Dam Regional Park,5,August,19,2018,10:00-12:00 PM,Yes,NA,1,6,0,0,0,0
JS,Three Rivers Park District,Crow-Hassan Park Reserve,3,August,5,2018,12:00-2:00 PM,Yes,NA,7,0,0,0,0,0
JS,Three Rivers Park District,Crystal Lake Regional Trail,3,August,12,2018,4:00-6:00 PM,No,8/5/18 4-6pm,10,6,0,0,0,0
JS,Three Rivers Park District,Dakota Rail Regional Trail,10,August,5,2018,8:00-10:00 AM,No,7/29/18 8-10 am,1,0,0,0,0,0
JS,Three Rivers Park District,Dakota Rail Regional Trail,8,August,17,2018,8:00-10:00 AM,Yes,NA,5,5,0,0,0,0
JS,Three Rivers Park District,Eagle Lake Regional Park,4,August,1,2018,4:00-6:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Elm Creek Park Reserve,23,July,21,2018,4:00-6:00 PM,Yes,NA,4,1,0,0,0,0
JS,Three Rivers Park District,Elm Creek Park Reserve,1,August,8,2018,10:00-12:00 PM,Yes,NA,0,1,257,2,0,0
JS,Three Rivers Park District,Fish Lake Regional Park,5,August,10,2018,4:00-6:00 PM,Yes,NA,8,4,0,0,0,0
JS,Three Rivers Park District,Fish Lake Regional Park,1,July,28,2018,6:00-8:00 PM,Yes,NA,0,0,58,0,0,0
JS,Three Rivers Park District,Gale Woods Special Recreation Feature,1,August,19,2018,10:00-12:00 PM,No,6/24/18 10-12pm,0,2,7,0,0,0
JS,Three Rivers Park District,Gale Woods Special Recreation Feature,2,August,18,2018,10:00-12:00 PM,Yes,NA,6,6,0,0,0,0
JS,Three Rivers Park District,Hyland Lake Park Reserve,7,August,19,2018,12:00-2:00 PM,Yes,NA,11,6,0,0,0,0
JS,Three Rivers Park District,Kingswood Special Recreation Feature,1,August,18,2018,8:00-10:00 AM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Kingswood Special Recreation Feature,1,August,19,2018,8:00-10:00 AM,No,6/24/18 8-10 am,0,2,0,0,0,0
JS,Three Rivers Park District,Lake Independence Regional Trail,7,August,13,2018,12:00-2:00 PM,Yes,NA,1,1,0,0,0,0
JS,Three Rivers Park District,Lake Independence Regional Trail,8,August,10,2018,2:00-4:00 PM,Yes,NA,0,3,0,0,0,0
JS,Three Rivers Park District,Lake Independence Regional Trail,10,August,4,2018,10:00-12:00 PM,Yes,NA,0,2,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka LRT Regional Trail,10,July,3,2018,12:00-2:00 PM,Yes,NA,0,1,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka LRT Regional Trail,20,August,12,2018,10:00-12:00 PM,No,6/24/18 10-12pm,0,3,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka LRT Regional Trail,6,July,29,2018,8:00-10:00 AM,Yes,NA,2,0,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka LRT Regional Trail,3,August,20,2018,4:00-6:00 PM,Yes,NA,0,14,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka Regional Park,1,July,5,2018,10:00-12:00 PM,Yes,NA,1,0,63,1,0,0
JS,Three Rivers Park District,Lake Minnetonka Regional Park,4,August,17,2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,0
JS,Three Rivers Park District,Lake Minnetonka Regional Park,1,August,2,2018,6:00-8:00 PM,Yes,NA,0,0,17,0,0,0
